"pop2024","pop2020","growth","name","aland_sqmi","intptlat","intptlong","slug","usps","lng","lat","rank","density"
370,418,0,"Garden Farms",1.093,35.4158,-120.614,"garden-farms-ca","CA",-120.614,35.4158,1203,339
369,326,0,"Anchor Bay",3.513,38.8127,-123.57,"anchor-bay-ca","CA",-123.57,38.8127,1204,105
369,307,0,"Oak Glen",14.988,34.041,-116.962,"oak-glen-ca","CA",-116.962,34.041,1205,25
368,414,0,"Rio Oso",6.529,38.9518,-121.531,"rio-oso-ca","CA",-121.531,38.9518,1206,56
366,608,0,"Gasquet",4.756,41.8361,-123.976,"gasquet-ca","CA",-123.976,41.8361,1207,77
365,390,0,"Swall Meadows",4.462,37.5061,-118.643,"swall-meadows-ca","CA",-118.643,37.5061,1208,82
360,307,0,"Caspar",2.992,39.3631,-123.804,"caspar-ca","CA",-123.804,39.3631,1209,120
360,243,0,"Cressey",1.758,37.421,-120.656,"cressey-ca","CA",-120.656,37.421,1210,205
360,411,0,"Desert Shores",0.699,33.4038,-116.039,"desert-shores-ca","CA",-116.039,33.4038,1211,515
359,453,0,"Boulevard",3.906,32.664,-116.29,"boulevard-ca","CA",-116.29,32.664,1212,92
357,337,0,"Princeton",1.836,39.4029,-122.021,"princeton-ca","CA",-122.021,39.4029,1213,194
355,408,0,"Edna",1.219,35.2108,-120.606,"edna-ca","CA",-120.606,35.2108,1214,291
355,462,0,"Grimes",2.261,39.0742,-121.899,"grimes-ca","CA",-121.899,39.0742,1215,157
350,721,0,"Wallace",4.34,38.1998,-120.964,"wallace-ca","CA",-120.964,38.1998,1216,81
349,418,0,"Pescadero",4.026,37.2449,-122.379,"pescadero-ca","CA",-122.379,37.2449,1217,87
343,205,0,"College City",3.279,39.0063,-122.007,"college-city-ca","CA",-122.007,39.0063,1218,105
341,388,0,"Nipinnawasee",3.085,37.4031,-119.729,"nipinnawasee-ca","CA",-119.729,37.4031,1219,111
341,428,0,"Robbins",2.594,38.8669,-121.707,"robbins-ca","CA",-121.707,38.8669,1220,131
337,431,0,"Bootjack",7,37.4752,-119.89,"bootjack-ca","CA",-119.89,37.4752,1221,48
335,341,0,"Edmundson Acres",0.066,35.2273,-118.823,"edmundson-acres-ca","CA",-118.823,35.2273,1222,5076
328,124,0,"Hyampom",20.273,40.6262,-123.469,"hyampom-ca","CA",-123.469,40.6262,1223,16
326,295,0,"Canby",2.268,41.4522,-120.888,"canby-ca","CA",-120.888,41.4522,1224,144
324,323,-0.00613,"Sand City",0.562,36.6219,-121.848,"sand-city-ca","CA",-121.848,36.6219,1225,577
324,337,-0.0122,"Trinidad",0.485,41.0577,-124.143,"trinidad-ca","CA",-124.143,41.0577,1226,668
322,329,0,"Lake Almanor West",2.286,40.2336,-121.202,"lake-almanor-west-ca","CA",-121.202,40.2336,1227,141
322,341,0,"Mad River",35.416,40.4325,-123.492,"mad-river-ca","CA",-123.492,40.4325,1228,9
319,382,0,"Lake Almanor Peninsula",3.036,40.2812,-121.134,"lake-almanor-peninsula-ca","CA",-121.134,40.2812,1229,105
318,291,0,"Bass Lake",1.882,37.3273,-119.565,"bass-lake-ca","CA",-119.565,37.3273,1230,169
318,256,0,"Yankee Hill",6.027,39.7007,-121.515,"yankee-hill-ca","CA",-121.515,39.7007,1231,53
317,541,0,"Friant",1.251,36.984,-119.708,"friant-ca","CA",-119.708,36.984,1232,253
316,413,0,"Smith Corner",0.22,35.4788,-119.277,"smith-corner-ca","CA",-119.277,35.4788,1233,1436
314,451,0,"Clipper Mills",1.739,39.5324,-121.167,"clipper-mills-ca","CA",-121.167,39.5324,1234,181
314,289,0,"Hood",0.315,38.3693,-121.515,"hood-ca","CA",-121.515,38.3693,1235,997
314,236,0,"Tonyville",0.05,36.2474,-119.09,"tonyville-ca","CA",-119.09,36.2474,1236,6280
313,172,0,"Honcut",4.236,39.3326,-121.539,"honcut-ca","CA",-121.539,39.3326,1237,74
309,472,0,"Peters",2.527,37.9762,-121.044,"peters-ca","CA",-121.044,37.9762,1238,122
308,346,0,"Orick",4.746,41.2902,-124.07,"orick-ca","CA",-124.07,41.2902,1239,65
307,293,0,"Clear Creek",1.133,40.3071,-121.055,"clear-creek-ca","CA",-121.055,40.3071,1240,271
307,550,0,"San Simeon",0.797,35.6182,-121.137,"san-simeon-ca","CA",-121.137,35.6182,1241,385
306,438,0,"Shaver Lake",32.287,37.0986,-119.326,"shaver-lake-ca","CA",-119.326,37.0986,1242,9
305,331,0,"Manton",17.696,40.4267,-121.85,"manton-ca","CA",-121.85,40.4267,1243,17
302,366,0,"Clarksburg",2.029,38.4193,-121.542,"clarksburg-ca","CA",-121.542,38.4193,1244,149
302,413,0,"June Lake",7.988,37.7682,-119.107,"june-lake-ca","CA",-119.107,37.7682,1245,38
302,337,0,"Mexican Colony",0.032,35.4689,-119.269,"mexican-colony-ca","CA",-119.269,35.4689,1246,9438
298,267,0,"Manchester",2.618,38.9744,-123.691,"manchester-ca","CA",-123.691,38.9744,1247,114
293,318,0,"Mountain Ranch",41.188,38.2549,-120.513,"mountain-ranch-ca","CA",-120.513,38.2549,1248,7
292,133,0,"Volta",4.37,37.0824,-120.914,"volta-ca","CA",-120.914,37.0824,1249,67
283,441,0,"French Gulch",12.332,40.7188,-122.629,"french-gulch-ca","CA",-122.629,40.7188,1250,23
281,196,0,"Yolo",1.38,38.7405,-121.809,"yolo-ca","CA",-121.809,38.7405,1251,204
279,390,0,"Coloma",3.355,38.8026,-120.895,"coloma-ca","CA",-120.895,38.8026,1252,83
278,187,0,"Coffee Creek",11.52,41.0797,-122.717,"coffee-creek-ca","CA",-122.717,41.0797,1253,24
272,367,0,"California Pines",7.427,41.4138,-120.665,"california-pines-ca","CA",-120.665,41.4138,1254,37
270,212,0,"Vina",1.352,39.9342,-122.052,"vina-ca","CA",-122.052,39.9342,1255,200
267,377,0,"Raisin City",0.76,36.6033,-119.909,"raisin-city-ca","CA",-119.909,36.6033,1256,351
263,472,0,"Cowan",0.141,37.5601,-120.989,"cowan-ca","CA",-120.989,37.5601,1257,1865
255,261,0,"Acampo",0.938,38.1735,-121.28,"acampo-ca","CA",-121.28,38.1735,1258,272
251,95,0,"Bear Creek",0.057,37.2966,-120.418,"bear-creek-ca","CA",-120.418,37.2966,1259,4404
251,260,-0.00791,"Industry",11.787,34.0262,-117.94,"industry-ca","CA",-117.94,34.0262,1260,21
251,242,0,"Port Costa",0.158,38.0445,-122.185,"port-costa-ca","CA",-122.185,38.0445,1261,1589
250,265,0,"Trinity Center",5.231,40.9841,-122.708,"trinity-center-ca","CA",-122.708,40.9841,1262,48
249,156,0,"Kirkwood",4.359,38.6893,-120.055,"kirkwood-ca","CA",-120.055,38.6893,1263,57
248,236,0,"Artois",2.88,39.6332,-122.19,"artois-ca","CA",-122.19,39.6332,1264,86
248,157,0,"Richvale",0.927,39.4937,-121.751,"richvale-ca","CA",-121.751,39.4937,1265,268
246,211,0,"Mesa Vista",4.876,38.8103,-119.803,"mesa-vista-ca","CA",-119.803,38.8103,1266,50
246,209,0,"Valley Home",1.15,37.8272,-120.914,"valley-home-ca","CA",-120.914,37.8272,1267,214
244,472,0,"Concow",27.406,39.7703,-121.513,"concow-ca","CA",-121.513,39.7703,1268,9
244,324,0,"Grangeville",0.64,36.3439,-119.707,"grangeville-ca","CA",-119.707,36.3439,1269,381
242,215,0,"Bombay Beach",0.941,33.355,-115.73,"bombay-beach-ca","CA",-115.73,33.355,1270,257
236,73,0,"Lindcove",0.682,36.3595,-119.072,"lindcove-ca","CA",-119.072,36.3595,1271,346
235,351,0,"Lockwood",10.872,35.9405,-121.079,"lockwood-ca","CA",-121.079,35.9405,1272,22
235,107,0,"Timber Cove",5.652,38.5411,-123.259,"timber-cove-ca","CA",-123.259,38.5411,1273,42
233,129,0,"Spaulding",3.329,40.6557,-120.786,"spaulding-ca","CA",-120.786,40.6557,1274,70
230,295,0,"Grenada",0.516,41.6401,-122.527,"grenada-ca","CA",-122.527,41.6401,1275,446
228,185,0,"Burnt Ranch",13.38,40.8113,-123.508,"burnt-ranch-ca","CA",-123.508,40.8113,1276,17
228,266,0,"Cassel",2.026,40.925,-121.548,"cassel-ca","CA",-121.548,40.925,1277,113
227,166,0,"Sierraville",5.02,39.5822,-120.362,"sierraville-ca","CA",-120.362,39.5822,1278,45
226,287,0,"Bowles",0.381,36.6089,-119.753,"bowles-ca","CA",-119.753,36.6089,1279,593
224,179,0,"Camptonville",0.851,39.452,-121.049,"camptonville-ca","CA",-121.049,39.452,1280,263
223,176,0,"Little River",1.672,39.2703,-123.782,"little-river-ca","CA",-123.782,39.2703,1281,133
223,135,0,"Mono City",5.424,38.0412,-119.147,"mono-city-ca","CA",-119.147,38.0412,1282,41
223,211,0,"Samoa",0.837,40.8146,-124.189,"samoa-ca","CA",-124.189,40.8146,1283,266
222,289,0,"Albion",1.815,39.2253,-123.758,"albion-ca","CA",-123.758,39.2253,1284,122
222,193,0,"Rackerby",2.954,39.4261,-121.354,"rackerby-ca","CA",-121.354,39.4261,1285,75
221,84,0,"Sierra City",2.151,39.5727,-120.628,"sierra-city-ca","CA",-120.628,39.5727,1286,103
220,142,0,"Alpine Village",2.804,38.7855,-119.801,"alpine-village-ca","CA",-119.801,38.7855,1287,78
219,113,0,"Martell",2.396,38.362,-120.803,"martell-ca","CA",-120.803,38.362,1288,91
214,118,0,"Montgomery Creek",3.253,40.8428,-121.921,"montgomery-creek-ca","CA",-121.921,40.8428,1289,66
213,132,0,"Vallecito",8.561,38.0784,-120.443,"vallecito-ca","CA",-120.443,38.0784,1290,25
212,346,0,"Crows Landing",3.175,37.3947,-121.084,"crows-landing-ca","CA",-121.084,37.3947,1291,67
212,72,0,"Mabie",3.641,39.7771,-120.545,"mabie-ca","CA",-120.545,39.7771,1292,58
209,139,0,"East Shore",1.183,40.2453,-121.077,"east-shore-ca","CA",-121.077,40.2453,1293,177
208,126,0,"Myers Flat",0.432,40.2655,-123.876,"myers-flat-ca","CA",-123.876,40.2655,1294,481
206,220,-0.01435,"Vernon",4.973,34.0011,-118.211,"vernon-ca","CA",-118.211,34.0011,1295,41
202,113,0,"Monmouth",0.308,36.5656,-119.74,"monmouth-ca","CA",-119.74,36.5656,1296,656
201,198,0,"Amador City",0.31,38.419,-120.823,"amador-city-ca","CA",-120.823,38.419,1297,648
201,184,0,"Lodoga",3.387,39.3043,-122.506,"lodoga-ca","CA",-122.506,39.3043,1298,59
198,373,0,"Spreckels",0.122,36.6247,-121.646,"spreckels-ca","CA",-121.646,36.6247,1299,1623
197,243,0,"Bloomfield",8.137,38.3221,-122.834,"bloomfield-ca","CA",-122.834,38.3221,1300,24
195,36,0,"Proberta",1.431,40.0762,-122.178,"proberta-ca","CA",-122.178,40.0762,1301,136
194,113,0,"Guinda",2.907,38.8275,-122.198,"guinda-ca","CA",-122.198,38.8275,1302,67
192,196,0,"Trowbridge",6.751,38.9263,-121.515,"trowbridge-ca","CA",-121.515,38.9263,1303,28
191,285,0,"Desert Center",30.425,33.7378,-115.367,"desert-center-ca","CA",-115.367,33.7378,1304,6
187,212,0,"Tecopa",18.589,35.8206,-116.205,"tecopa-ca","CA",-116.205,35.8206,1305,10
186,299,0,"Salton Sea Beach",0.301,33.3758,-116.011,"salton-sea-beach-ca","CA",-116.011,33.3758,1306,618
185,145,0,"Daphnedale Park",1.331,41.5074,-120.554,"daphnedale-park-ca","CA",-120.554,41.5074,1307,139
185,206,0,"Dos Palos Y",1.578,37.0467,-120.639,"dos-palos-y-ca","CA",-120.639,37.0467,1308,117
183,314,0,"Midpines",24.526,37.5491,-119.957,"midpines-ca","CA",-119.957,37.5491,1309,7
183,168,0,"Paradise",4.352,37.4829,-118.602,"paradise-ca","CA",-118.602,37.4829,1310,42
182,301,0,"Los Berros",2.513,35.0809,-120.545,"los-berros-ca","CA",-120.545,35.0809,1311,72
181,153,0,"Pine Flat",1.162,35.8754,-118.644,"pine-flat-ca","CA",-118.644,35.8754,1312,156
181,97,0,"Three Rocks",0.75,36.5051,-120.394,"three-rocks-ca","CA",-120.394,36.5051,1313,241
178,115,0,"Snelling",0.54,37.5217,-120.438,"snelling-ca","CA",-120.438,37.5217,1314,330
178,160,0,"Tomales",0.332,38.247,-122.905,"tomales-ca","CA",-122.905,38.247,1315,536
176,195,0,"Big Bend",5.735,41.0116,-121.93,"big-bend-ca","CA",-121.93,41.0116,1316,31
174,202,0,"Greenhorn",6.711,39.903,-120.759,"greenhorn-ca","CA",-120.759,39.903,1317,26
173,289,0,"Cherokee Strip",0.091,35.4696,-119.262,"cherokee-strip-ca","CA",-119.262,35.4696,1318,1901
171,181,0,"Olancha",7.843,36.2698,-118.001,"olancha-ca","CA",-118.001,36.2698,1319,22
169,174,0,"Fort Bidwell",3.2,41.8633,-120.159,"fort-bidwell-ca","CA",-120.159,41.8633,1320,53
167,142,0,"Bluewater",1.047,34.1754,-114.265,"bluewater-ca","CA",-114.265,34.1754,1321,160
163,172,0,"East Nicolaus",4.582,38.91,-121.544,"east-nicolaus-ca","CA",-121.544,38.91,1322,36
163,187,0,"Markleeville",6.531,38.684,-119.823,"markleeville-ca","CA",-119.823,38.684,1323,25
160,155,0,"Hardwick",0.139,36.4026,-119.721,"hardwick-ca","CA",-119.721,36.4026,1324,1151
159,325,0,"Oak Shores",5.065,35.7608,-120.983,"oak-shores-ca","CA",-120.983,35.7608,1325,31
158,215,0,"Fort Washington",0.124,36.8793,-119.761,"fort-washington-ca","CA",-119.761,36.8793,1326,1274
155,314,0,"Centerville",8.114,36.7361,-119.496,"centerville-ca","CA",-119.496,36.7361,1327,19
155,169,0,"Sisquoc",2.23,34.8618,-120.294,"sisquoc-ca","CA",-120.294,34.8618,1328,70
153,152,0,"Benbow",4.881,40.0603,-123.765,"benbow-ca","CA",-123.765,40.0603,1329,31
151,145,0,"Bieber",1.637,41.1263,-121.136,"bieber-ca","CA",-121.136,41.1263,1330,92
151,213,0,"Ruth",38.838,40.2938,-123.348,"ruth-ca","CA",-123.348,40.2938,1331,4
150,134,0,"Tupman",0.528,35.2987,-119.358,"tupman-ca","CA",-119.358,35.2987,1332,284
147,368,0,"Nord",2.105,39.7738,-121.955,"nord-ca","CA",-121.955,39.7738,1333,70
146,69,0,"Moskowite Corner",2.811,38.4439,-122.192,"moskowite-corner-ca","CA",-122.192,38.4439,1334,52
146,44,0,"Ocotillo",8.865,32.7431,-116.002,"ocotillo-ca","CA",-116.002,32.7431,1335,16
143,26,0,"Macdoel",0.148,41.8256,-122.006,"macdoel-ca","CA",-122.006,41.8256,1336,966
143,210,0,"Monson",0.5,36.4927,-119.336,"monson-ca","CA",-119.336,36.4927,1337,286
142,341,0,"Richfield",0.547,39.9738,-122.173,"richfield-ca","CA",-122.173,39.9738,1338,260
141,234,0,"Elmira",0.531,38.3523,-121.908,"elmira-ca","CA",-121.908,38.3523,1339,266
141,266,0,"Hiouchi",0.58,41.7937,-124.066,"hiouchi-ca","CA",-124.066,41.7937,1340,243
138,192,0,"Keswick",3.378,40.613,-122.461,"keswick-ca","CA",-122.461,40.613,1341,41
138,293,0,"Monterey Park Tract",0.047,37.5268,-121.011,"monterey-park-tract-ca","CA",-121.011,37.5268,1342,2936
134,183,0,"Litchfield",3.945,40.3877,-120.381,"litchfield-ca","CA",-120.381,40.3877,1343,34
132,196,0,"Stevinson",1.13,37.3247,-120.85,"stevinson-ca","CA",-120.85,37.3247,1344,117
128,142,0,"Comhe",1.154,39.2651,-123.59,"comhe-ca","CA",-123.59,39.2651,1345,111
128,217,0,"Las Flores",0.358,40.0721,-122.157,"las-flores-ca","CA",-122.157,40.0721,1346,358
125,124,0,"Nicolaus",3.138,38.8981,-121.573,"nicolaus-ca","CA",-121.573,38.8981,1347,40
122,115,0,"Mettler",0.233,35.0636,-118.973,"mettler-ca","CA",-118.973,35.0636,1348,524
122,166,0,"Wawona",6.345,37.5482,-119.64,"wawona-ca","CA",-119.64,37.5482,1349,19
117,137,0,"Washington",1.901,39.3592,-120.79,"washington-ca","CA",-120.79,39.3592,1350,62
115,100,0,"Rutherford",1.68,38.4589,-122.429,"rutherford-ca","CA",-122.429,38.4589,1351,68
112,282,0,"Loma Mar",1.733,37.2658,-122.301,"loma-mar-ca","CA",-122.301,37.2658,1352,65
111,169,0,"Farmington",2.542,37.9299,-121.004,"farmington-ca","CA",-121.004,37.9299,1353,44
109,151,0,"North San Juan",2.423,39.3718,-121.106,"north-san-juan-ca","CA",-121.106,39.3718,1354,45
108,487,0,"Yettem",0.153,36.4865,-119.255,"yettem-ca","CA",-119.255,36.4865,1355,706
105,99,0,"Downieville",3.181,39.5786,-120.816,"downieville-ca","CA",-120.816,39.5786,1356,33
104,133,0,"Dutch Flat",0.593,39.208,-120.834,"dutch-flat-ca","CA",-120.834,39.208,1357,175
100,100,0,"Round Mountain",1.677,40.7975,-121.938,"round-mountain-ca","CA",-121.938,40.7975,1358,60
98,57,0,"Sereno del Mar",0.737,38.3837,-123.073,"sereno-del-mar-ca","CA",-123.073,38.3837,1359,133
98,154,0,"Verdi",4.173,39.527,-120.023,"verdi-ca","CA",-120.023,39.527,1360,23
97,209,0,"Adin",3.437,41.1993,-120.957,"adin-ca","CA",-120.957,41.1993,1361,28
97,159,0,"Big Creek",0.46,37.2036,-119.248,"big-creek-ca","CA",-119.248,37.2036,1362,211
97,120,0,"Pike",4.322,39.4278,-121,"pike-ca","CA",-121,39.4278,1363,22
95,164,0,"Calpine",0.71,39.6634,-120.439,"calpine-ca","CA",-120.439,39.6634,1364,134
95,161,0,"Flournoy",5.796,39.9284,-122.446,"flournoy-ca","CA",-122.446,39.9284,1365,16
94,139,0,"Greenview",1.295,41.5449,-122.921,"greenview-ca","CA",-122.921,41.5449,1366,73
94,48,0,"Johannesburg",2.415,35.3718,-117.642,"johannesburg-ca","CA",-117.642,35.3718,1367,39
93,90,0,"C-Road",2.661,39.7627,-120.577,"c--road-ca","CA",-120.577,39.7627,1368,35
93,130,0,"McKittrick",2.617,35.298,-119.625,"mckittrick-ca","CA",-119.625,35.298,1369,36
93,235,0,"Pajaro Dunes",2.564,36.8682,-121.806,"pajaro-dunes-ca","CA",-121.806,36.8682,1370,36
91,26,0,"Alderpoint",2.428,40.1613,-123.616,"alderpoint-ca","CA",-123.616,40.1613,1371,37
90,226,0,"Sierra Village",2.525,38.0756,-120.159,"sierra-village-ca","CA",-120.159,38.0756,1372,36
85,102,0,"Kingvale",0.962,39.321,-120.438,"kingvale-ca","CA",-120.438,39.321,1373,88
82,76,0,"Stonyford",2.897,39.3703,-122.544,"stonyford-ca","CA",-122.544,39.3703,1374,28
81,78,0,"Palo Verde",0.59,33.4279,-114.727,"palo-verde-ca","CA",-114.727,33.4279,1375,137
78,97,0,"Rail Road Flat",33.006,38.3129,-120.499,"rail-road-flat-ca","CA",-120.499,38.3129,1376,2
77,250,0,"Mineral",44.303,40.4027,-121.551,"mineral-ca","CA",-121.551,40.4027,1377,2
72,91,0,"Bear Valley",5.156,38.4723,-120.052,"bear-valley-ca","CA",-120.052,38.4723,1378,14
71,135,0,"Bear Valley",7.237,37.5649,-120.131,"bear-valley-ca","CA",-120.131,37.5649,1379,10
71,91,0,"Hat Creek",50.013,40.7898,-121.475,"hat-creek-ca","CA",-121.475,40.7898,1380,1
66,68,0,"Sunny Slopes",1.884,37.5694,-118.676,"sunny-slopes-ca","CA",-118.676,37.5694,1381,35
65,97,0,"Tuttle",1.759,37.2965,-120.379,"tuttle-ca","CA",-120.379,37.2965,1382,37
64,88,0,"Casmalia",0.188,34.8376,-120.531,"casmalia-ca","CA",-120.531,34.8376,1383,340
63,59,0,"Paskenta",1.081,39.8833,-122.546,"paskenta-ca","CA",-122.546,39.8833,1384,58
63,51,0,"Waukena",0.942,36.1361,-119.511,"waukena-ca","CA",-119.511,36.1361,1385,67
62,0,0,"El Rancho",0.072,36.2206,-119.069,"el-rancho-ca","CA",-119.069,36.2206,1386,861
62,54,0,"Fellows",0.692,35.1779,-119.547,"fellows-ca","CA",-119.547,35.1779,1387,90
61,58,0,"Carrick",0.059,41.4467,-122.363,"carrick-ca","CA",-122.363,41.4467,1388,1034
61,37,0,"Whitehawk",2.584,39.7206,-120.554,"whitehawk-ca","CA",-120.554,39.7206,1389,24
60,13,0,"Drytown",3.688,38.4382,-120.857,"drytown-ca","CA",-120.857,38.4382,1390,16
59,45,0,"Volcano",1.501,38.4456,-120.631,"volcano-ca","CA",-120.631,38.4456,1391,39
56,211,0,"Fiddletown",4.636,38.5091,-120.761,"fiddletown-ca","CA",-120.761,38.5091,1392,12
54,146,0,"Chinese Camp",0.898,37.8702,-120.444,"chinese-camp-ca","CA",-120.444,37.8702,1393,60
53,156,0,"Philo",2.048,39.0657,-123.445,"philo-ca","CA",-123.445,39.0657,1394,26
53,151,0,"Winterhaven",0.244,32.7372,-114.638,"winterhaven-ca","CA",-114.638,32.7372,1395,217
52,61,0,"Rodriguez Camp",0.263,35.809,-119.139,"rodriguez-camp-ca","CA",-119.139,35.809,1396,198
51,184,0,"Tooleville",0.067,36.2878,-119.115,"tooleville-ca","CA",-119.115,36.2878,1397,761
46,56,0,"Leggett",2.704,39.8635,-123.725,"leggett-ca","CA",-123.725,39.8635,1398,17
45,175,0,"Elk Creek",1.449,39.5987,-122.532,"elk-creek-ca","CA",-122.532,39.5987,1399,31
42,88,0,"Long Barn",2.877,38.0933,-120.135,"long-barn-ca","CA",-120.135,38.0933,1400,15
41,38,0,"Valley Ranch",1.137,39.7403,-120.565,"valley-ranch-ca","CA",-120.565,39.7403,1401,36
33,70,0,"Crescent Mills",4.242,40.1007,-120.922,"crescent-mills-ca","CA",-120.922,40.1007,1402,8
28,53,0,"Mohawk Vista",11.968,39.8048,-120.588,"mohawk-vista-ca","CA",-120.588,39.8048,1403,2
27,35,0,"Taylorsville",3.247,40.0587,-120.839,"taylorsville-ca","CA",-120.839,40.0587,1404,8
25,23,0,"Coulterville",4.215,37.7159,-120.205,"coulterville-ca","CA",-120.205,37.7159,1405,6
25,26,0,"Franklin",2.106,38.3675,-121.462,"franklin-ca","CA",-121.462,38.3675,1406,12
16,0,0,"Cold Springs",1.734,38.1613,-120.054,"cold-springs-ca","CA",-120.054,38.1613,1407,9
16,31,0,"Jenner",2.11,38.459,-123.127,"jenner-ca","CA",-123.127,38.459,1408,8
9,31,0,"Moss Landing",0.398,36.8054,-121.787,"moss-landing-ca","CA",-121.787,36.8054,1409,23
6,44,0,"Whitley Gardens",1.365,35.6563,-120.508,"whitley-gardens-ca","CA",-120.508,35.6563,1410,4
0,0,,"Bonadelle Ranchos-Madera Ranchos",11.638,36.9845,-119.875,"bonadelle-ranchos--madera-ranchos-ca","CA",-119.875,36.9845,1411,0
0,0,,"Camp Pendleton North",8.848,33.3194,-117.319,"camp-pendleton-north-ca","CA",-117.319,33.3194,1412,0
0,0,,"Highlands-Baywood Park",1.811,37.5226,-122.345,"highlands--baywood-park-ca","CA",-122.345,37.5226,1413,0
0,117,,"Milford",5.292,40.1495,-120.37,"milford-ca","CA",-120.37,40.1495,1414,0
0,102,,"Phillipsville",0.715,40.2107,-123.781,"phillipsville-ca","CA",-123.781,40.2107,1415,0
0,0,,"Valley Ford",2.642,38.3246,-122.915,"valley-ford-ca","CA",-122.915,38.3246,1416,0
0,124,,"Weott",0.751,40.3228,-123.921,"weott-ca","CA",-123.921,40.3228,1417,0
